cefr	headword	part_of_speech	page	source
B1	mix	v., n.	9	The Oxford 3000 by CEFR level
B1	mixture	n.	9	The Oxford 3000 by CEFR level
B1	mood	n.	9	The Oxford 3000 by CEFR level
B1	move	n.	9	The Oxford 3000 by CEFR level
B1	mud	n.	9	The Oxford 3000 by CEFR level
B1	murder	n., v.	9	The Oxford 3000 by CEFR level
B1	muscle	n.	9	The Oxford 3000 by CEFR level
B1	musical	n.	9	The Oxford 3000 by CEFR level
B1	mystery	n.	9	The Oxford 3000 by CEFR level
B1	nail	n.	9	The Oxford 3000 by CEFR level
B1	narrative	n., adj.	9	The Oxford 3000 by CEFR level
B1	nation	n.	9	The Oxford 3000 by CEFR level
B1	native	adj., n.	9	The Oxford 3000 by CEFR level
B1	naturally	adv.	9	The Oxford 3000 by CEFR level
B1	necessarily	adv.	9	The Oxford 3000 by CEFR level
B1	need	modal v.	9	The Oxford 3000 by CEFR level
B1	needle	n.	9	The Oxford 3000 by CEFR level
B1	neighbourhood	n.	9	The Oxford 3000 by CEFR level
B1	neither	adv.	9	The Oxford 3000 by CEFR level
B1	net	n.	9	The Oxford 3000 by CEFR level
B1	next	n.	9	The Oxford 3000 by CEFR level
B1	nor conj./adv. normal	n.	9	The Oxford 3000 by CEFR level
B1	northern	adj.	9	The Oxford 3000 by CEFR level
B1	note	v.	9	The Oxford 3000 by CEFR level
B1	now	conj.	9	The Oxford 3000 by CEFR level
B1	nuclear	adj.	9	The Oxford 3000 by CEFR level
B1	obvious	adj.	9	The Oxford 3000 by CEFR level
B1	obviously	adv.	9	The Oxford 3000 by CEFR level
B1	occasion	n.	9	The Oxford 3000 by CEFR level
B1	occur	v.	9	The Oxford 3000 by CEFR level
B1	odd	adj.	9	The Oxford 3000 by CEFR level
B1	official	adj.	9	The Oxford 3000 by CEFR level
B1	old-fashioned	adj.	9	The Oxford 3000 by CEFR level
B1	once	conj.	9	The Oxford 3000 by CEFR level
B1	operation	n.	9	The Oxford 3000 by CEFR level
B1	organized	adj.	9	The Oxford 3000 by CEFR level
B1	organizer	n.	9	The Oxford 3000 by CEFR level
B1	original	n.	9	The Oxford 3000 by CEFR level
B1	originally	adv.	9	The Oxford 3000 by CEFR level
B1	ought	modal v.	9	The Oxford 3000 by CEFR level
B1	ours	pron.	9	The Oxford 3000 by CEFR level
B1	outdoor	adj.	9	The Oxford 3000 by CEFR level
B1	outdoors	adv.	9	The Oxford 3000 by CEFR level
B1	pack	n.	9	The Oxford 3000 by CEFR level
B1	package	n.	9	The Oxford 3000 by CEFR level
B1	painful	adj.	9	The Oxford 3000 by CEFR level
B1	pale	adj.	9	The Oxford 3000 by CEFR level
B1	pan	n.	9	The Oxford 3000 by CEFR level
B1	participate	v.	9	The Oxford 3000 by CEFR level
B1	particularly	adv.	9	The Oxford 3000 by CEFR level
B1	pass	n.	9	The Oxford 3000 by CEFR level
B1	passion	n.	9	The Oxford 3000 by CEFR level
B1	path	n.	9	The Oxford 3000 by CEFR level
B1	payment	n.	9	The Oxford 3000 by CEFR level
B1	peaceful	adj.	9	The Oxford 3000 by CEFR level
B1	percentage	n.	9	The Oxford 3000 by CEFR level
B1	perfectly	adv.	9	The Oxford 3000 by CEFR level
B1	performance	n.	9	The Oxford 3000 by CEFR level
B1	personally	adv.	9	The Oxford 3000 by CEFR level
B1	persuade	v.	9	The Oxford 3000 by CEFR level
B1	photographer	n.	9	The Oxford 3000 by CEFR level
B1	photography	n.	9	The Oxford 3000 by CEFR level
B1	pin	n., v.	9	The Oxford 3000 by CEFR level
B1	pipe	n.	9	The Oxford 3000 by CEFR level
B1	place	v.	9	The Oxford 3000 by CEFR level
B1	planning	n.	9	The Oxford 3000 by CEFR level
B1	pleasant	adj.	9	The Oxford 3000 by CEFR level
B1	pleasure	n.	9	The Oxford 3000 by CEFR level
B1	plenty	pron.	9	The Oxford 3000 by CEFR level
B1	plot	n.	9	The Oxford 3000 by CEFR level
B1	plus1	prep.	9	The Oxford 3000 by CEFR level
B1	poem	n.	9	The Oxford 3000 by CEFR level
B1	poet	n.	9	The Oxford 3000 by CEFR level
B1	poetry	n.	9	The Oxford 3000 by CEFR level
B1	point	v.	9	The Oxford 3000 by CEFR level
B1	poison	n., v.	9	The Oxford 3000 by CEFR level
B1	poisonous	adj.	9	The Oxford 3000 by CEFR level
B1	policy	n.	9	The Oxford 3000 by CEFR level
B1	political	adj.	9	The Oxford 3000 by CEFR level
B1	politician	n.	9	The Oxford 3000 by CEFR level
B1	politics	n.	9	The Oxford 3000 by CEFR level
B1	port	n.	9	The Oxford 3000 by CEFR level
B1	portrait	n.	9	The Oxford 3000 by CEFR level
B1	possibly	adv.	9	The Oxford 3000 by CEFR level
B1	pot	n.	9	The Oxford 3000 by CEFR level
B1	pour	v.	9	The Oxford 3000 by CEFR level
B1	poverty	n.	9	The Oxford 3000 by CEFR level
B1	powder	n.	9	The Oxford 3000 by CEFR level
B1	powerful	adj.	9	The Oxford 3000 by CEFR level
B1	practical	adj.	9	The Oxford 3000 by CEFR level
B1	pray	v.	9	The Oxford 3000 by CEFR level
B1	prayer	n.	9	The Oxford 3000 by CEFR level
B1	prediction	n.	9	The Oxford 3000 by CEFR level
B1	prepared	adj.	9	The Oxford 3000 by CEFR level
B1	presentation	n.	9	The Oxford 3000 by CEFR level
B1	press	n., v.	9	The Oxford 3000 by CEFR level
B1	pressure	n.	9	The Oxford 3000 by CEFR level
B1	pretend	v.	9	The Oxford 3000 by CEFR level
B1	previous	adj.	9	The Oxford 3000 by CEFR level
B1	previously	adv.	9	The Oxford 3000 by CEFR level
B1	priest	n.	9	The Oxford 3000 by CEFR level
B1	primary	adj.	9	The Oxford 3000 by CEFR level
B1	prince	n.	9	The Oxford 3000 by CEFR level
B1	princess	n.	9	The Oxford 3000 by CEFR level
B1	printing	n.	9	The Oxford 3000 by CEFR level
B1	prisoner	n.	9	The Oxford 3000 by CEFR level
B1	private	adj.	9	The Oxford 3000 by CEFR level
B1	producer	n.	9	The Oxford 3000 by CEFR level
B1	production	n.	9	The Oxford 3000 by CEFR level
B1	profession	n.	9	The Oxford 3000 by CEFR level
B1	profit	n.	9	The Oxford 3000 by CEFR level
B1	program	v.	9	The Oxford 3000 by CEFR level
B1	promote	v.	9	The Oxford 3000 by CEFR level
B1	proper	adj.	9	The Oxford 3000 by CEFR level
B1	properly	adv.	9	The Oxford 3000 by CEFR level
B1	property	n.	9	The Oxford 3000 by CEFR level
B1	protest	n., v.	9	The Oxford 3000 by CEFR level
B1	proud	adj.	9	The Oxford 3000 by CEFR level
B1	prove	v.	9	The Oxford 3000 by CEFR level
B1	pull	n.	9	The Oxford 3000 by CEFR level
B1	punish	v.	9	The Oxford 3000 by CEFR level
B1	punishment	n.	9	The Oxford 3000 by CEFR level
B1	push	n.	9	The Oxford 3000 by CEFR level
B1	qualification	n.	9	The Oxford 3000 by CEFR level
B1	qualified	adj.	9	The Oxford 3000 by CEFR level
B1	qualify	v.	9	The Oxford 3000 by CEFR level
B1	queue	n., v.	9	The Oxford 3000 by CEFR level
B1	quit	v.	9	The Oxford 3000 by CEFR level
B1	quotation	n.	9	The Oxford 3000 by CEFR level
B1	quote	v., n.	9	The Oxford 3000 by CEFR level
B1	race (people)	n.	9	The Oxford 3000 by CEFR level
B1	racing	n.	9	The Oxford 3000 by CEFR level
B1	range	n.	9	The Oxford 3000 by CEFR level
B1	rare	adj.	9	The Oxford 3000 by CEFR level
B1	rarely	adv.	9	The Oxford 3000 by CEFR level
B1	reaction	n.	9	The Oxford 3000 by CEFR level
B1	reality	n.	9	The Oxford 3000 by CEFR level
B1	receipt	n.	9	The Oxford 3000 by CEFR level
B1	recommendation	n.	9	The Oxford 3000 by CEFR level
B1	reference	n.	9	The Oxford 3000 by CEFR level
B1	reflect	v.	9	The Oxford 3000 by CEFR level
B1	regularly	adv.	9	The Oxford 3000 by CEFR level
B1	reject	v.	9	The Oxford 3000 by CEFR level
B1	relate	v.	9	The Oxford 3000 by CEFR level
B1	related	adj.	9	The Oxford 3000 by CEFR level
B1	relation	n.	9	The Oxford 3000 by CEFR level
B1	relative	adj., n.	9	The Oxford 3000 by CEFR level
B1	relaxed	adj.	9	The Oxford 3000 by CEFR level
B1	relaxing	adj.	9	The Oxford 3000 by CEFR level
B1	release	v., n.	9	The Oxford 3000 by CEFR level
B1	reliable	adj.	9	The Oxford 3000 by CEFR level
B1	religion	n.	9	The Oxford 3000 by CEFR level
B1	religious	adj.	9	The Oxford 3000 by CEFR level
B1	remain	v.	9	The Oxford 3000 by CEFR level
B1	remind	v.	9	The Oxford 3000 by CEFR level
B1	remote	adj.	9	The Oxford 3000 by CEFR level
B1	rent	n., v.	9	The Oxford 3000 by CEFR level
B1	repair	n.	9	The Oxford 3000 by CEFR level
B1	repeat	n.	9	The Oxford 3000 by CEFR level
B1	repeated	adj.	9	The Oxford 3000 by CEFR level
B1	represent	v.	9	The Oxford 3000 by CEFR level
B1	request	v.	9	The Oxford 3000 by CEFR level
B1	require	v.	9	The Oxford 3000 by CEFR level
B1	reservation	n.	9	The Oxford 3000 by CEFR level
B1	resource	n.	9	The Oxford 3000 by CEFR level
B1	respect	n., v.	9	The Oxford 3000 by CEFR level
B1	responsibility	n.	9	The Oxford 3000 by CEFR level
B1	responsible	adj.	9	The Oxford 3000 by CEFR level
B1	result	v.	9	The Oxford 3000 by CEFR level
B1	retire	v.	9	The Oxford 3000 by CEFR level
B1	retired	adj.	9	The Oxford 3000 by CEFR level
B1	revise	v.	9	The Oxford 3000 by CEFR level
B1	ring2	n.	9	The Oxford 3000 by CEFR level
B1	rise	n.	9	The Oxford 3000 by CEFR level
B1	risk	n., v.	9	The Oxford 3000 by CEFR level
B1	robot	n.	9	The Oxford 3000 by CEFR level
B1	roll	v., n.	9	The Oxford 3000 by CEFR level
B1	romantic	adj.	9	The Oxford 3000 by CEFR level
B1	rope	n.	9	The Oxford 3000 by CEFR level
B1	rough	adj.	9	The Oxford 3000 by CEFR level
B1	row1	n.	9	The Oxford 3000 by CEFR level
B1	royal	adj.	9	The Oxford 3000 by CEFR level
B1	rugby	n.	9	The Oxford 3000 by CEFR level
B1	rule	v.	9	The Oxford 3000 by CEFR level
B1	safety	n.	9	The Oxford 3000 by CEFR level
B1	sail	n.	9	The Oxford 3000 by CEFR level
B1	sailor	n.	9	The Oxford 3000 by CEFR level
B1	sample	n.	9	The Oxford 3000 by CEFR level
B1	sand	n.	9	The Oxford 3000 by CEFR level
B1	scan	v.	9	The Oxford 3000 by CEFR level
B1	scientific	adj.	9	The Oxford 3000 by CEFR level
B1	script	n.	9	The Oxford 3000 by CEFR level
B1	sculpture	n.	9	The Oxford 3000 by CEFR level
B1	secondary	adj.	9	The Oxford 3000 by CEFR level
B1	security	n.	9	The Oxford 3000 by CEFR level
B1	seed	n.	9	The Oxford 3000 by CEFR level
B1	sensible	adj.	9	The Oxford 3000 by CEFR level
B1	separate	v.	9	The Oxford 3000 by CEFR level
B1	seriously	adv.	9	The Oxford 3000 by CEFR level
B1	servant	n.	9	The Oxford 3000 by CEFR level
B1	set (put)	v.	9	The Oxford 3000 by CEFR level
B1	set (group)	n.	9	The Oxford 3000 by CEFR level
B1	setting	n.	9	The Oxford 3000 by CEFR level
B1	sex	n.	9	The Oxford 3000 by CEFR level
B1	sexual	adj.	9	The Oxford 3000 by CEFR level
B1	shake	n.	9	The Oxford 3000 by CEFR level
B1	share	n.	9	The Oxford 3000 by CEFR level
B1	sharp	adj.	9	The Oxford 3000 by CEFR level
B1	shelf	n.	9	The Oxford 3000 by CEFR level
B1	shell	n.	9	The Oxford 3000 by CEFR level
B1	shift	n.	9	The Oxford 3000 by CEFR level
B1	shine	v.	9	The Oxford 3000 by CEFR level
B1	shiny	adj.	9	The Oxford 3000 by CEFR level
B1	shoot	v.	9	The Oxford 3000 by CEFR level
B1	shy	adj.	9	The Oxford 3000 by CEFR level
B1	sight	n.	9	The Oxford 3000 by CEFR level
B1	signal	n., v.	9	The Oxford 3000 by CEFR level
B1	silent	adj.	9	The Oxford 3000 by CEFR level
B1	silly	adj.	9	The Oxford 3000 by CEFR level
B1	similarity	n.	9	The Oxford 3000 by CEFR level
B1	similarly	adv.	9	The Oxford 3000 by CEFR level
B1	simply	adv.	9	The Oxford 3000 by CEFR level
B1	since	adv.	9	The Oxford 3000 by CEFR level
B1	sink	v.	9	The Oxford 3000 by CEFR level
B1	slice	n., v.	9	The Oxford 3000 by CEFR level
B1	slightly	adv.	9	The Oxford 3000 by CEFR level
B1	slow	v.	9	The Oxford 3000 by CEFR level
B1	smart	adj.	9	The Oxford 3000 by CEFR level
B1	smooth	adj.	9	The Oxford 3000 by CEFR level
B1	software	n.	9	The Oxford 3000 by CEFR level
B1	soil	n.	9	The Oxford 3000 by CEFR level
B1	solid	adj., n.	9	The Oxford 3000 by CEFR level
B1	sort	v.	9	The Oxford 3000 by CEFR level
B1	southern	adj.	9	The Oxford 3000 by CEFR level
B1	specifically	adv.	9	The Oxford 3000 by CEFR level
B1	spending	n.	9	The Oxford 3000 by CEFR level
B1	spicy	adj.	9	The Oxford 3000 by CEFR level
B1	spirit	n.	9	The Oxford 3000 by CEFR level
B1	spoken	adj.	9	The Oxford 3000 by CEFR level
B1	spot	n.	9	The Oxford 3000 by CEFR level
B1	spread	v.	9	The Oxford 3000 by CEFR level
B1	spring	v.	9	The Oxford 3000 by CEFR level
B1	stadium	n.	9	The Oxford 3000 by CEFR level
B1	staff	n.	9	The Oxford 3000 by CEFR level
B1	standard	n., adj.	9	The Oxford 3000 by CEFR level
B1	state	adj., v.	9	The Oxford 3000 by CEFR level
B1	statistic	n.	9	The Oxford 3000 by CEFR level
B1	statue	n.	9	The Oxford 3000 by CEFR level
B1	stick (push into/attach)	v.	9	The Oxford 3000 by CEFR level
B1	stick (piece of wood)	n.	9	The Oxford 3000 by CEFR level
B1	still	adj.	9	The Oxford 3000 by CEFR level
B1	store	v.	9	The Oxford 3000 by CEFR level
B1	stranger	n.	9	The Oxford 3000 by CEFR level
B1	strength	n.	9	The Oxford 3000 by CEFR level
B1	string	n.	9	The Oxford 3000 by CEFR level
B1	strongly	adv.	9	The Oxford 3000 by CEFR level
B1	studio	n.	9	The Oxford 3000 by CEFR level
B1	stuff	n.	9	The Oxford 3000 by CEFR level
B1	substance	n.	9	The Oxford 3000 by CEFR level
B1	successfully	adv.	9	The Oxford 3000 by CEFR level
B1	sudden	adj.	9	The Oxford 3000 by CEFR level
B1	suffer	v.	9	The Oxford 3000 by CEFR level
B1	suit	v.	9	The Oxford 3000 by CEFR level
B1	suitable	adj.	9	The Oxford 3000 by CEFR level
B1	summarize	v.	9	The Oxford 3000 by CEFR level
B1	summary	n.	9	The Oxford 3000 by CEFR level
B1	supply	n., v.	10	The Oxford 3000 by CEFR level
B1	supporter	n.	10	The Oxford 3000 by CEFR level
B1	surely	adv.	10	The Oxford 3000 by CEFR level
B1	surface	n.	10	The Oxford 3000 by CEFR level
B1	survive	v.	10	The Oxford 3000 by CEFR level
B1	swim	n.	10	The Oxford 3000 by CEFR level
B1	switch	v.	10	The Oxford 3000 by CEFR level
B1	symptom	n.	10	The Oxford 3000 by CEFR level
B1	tail	n.	10	The Oxford 3000 by CEFR level
B1	talent	n.	10	The Oxford 3000 by CEFR level
B1	talented	adj.	10	The Oxford 3000 by CEFR level
B1	tape	n.	10	The Oxford 3000 by CEFR level
B1	tax	n., v.	10	The Oxford 3000 by CEFR level
B1	technical	adj.	10	The Oxford 3000 by CEFR level
B1	technique	n.	10	The Oxford 3000 by CEFR level
B1	tend	v.	10	The Oxford 3000 by CEFR level
B1	tent	n.	10	The Oxford 3000 by CEFR level
B1	that	adv.	10	The Oxford 3000 by CEFR level
B1	theirs	pron.	10	The Oxford 3000 by CEFR level
B1	theme	n.	10	The Oxford 3000 by CEFR level
B1	theory	n.	10	The Oxford 3000 by CEFR level
B1	therefore	adv.	10	The Oxford 3000 by CEFR level
B1	this	adv.	10	The Oxford 3000 by CEFR level
B1	though	conj., adv.	10	The Oxford 3000 by CEFR level
B1	throat	n.	10	The Oxford 3000 by CEFR level
B1	throughout prep./adv. tight	adj.	10	The Oxford 3000 by CEFR level
B1	till conj./prep. tin	n.	10	The Oxford 3000 by CEFR level
B1	tiny	adj.	10	The Oxford 3000 by CEFR level
B1	tip	v.	10	The Oxford 3000 by CEFR level
B1	toe	n.	10	The Oxford 3000 by CEFR level
B1	tongue	n.	10	The Oxford 3000 by CEFR level
B1	total	adj., n.	10	The Oxford 3000 by CEFR level
B1	totally	adv.	10	The Oxford 3000 by CEFR level
B1	touch	n.	10	The Oxford 3000 by CEFR level
B1	tour	v.	10	The Oxford 3000 by CEFR level
B1	trade	n., v.	10	The Oxford 3000 by CEFR level
B1	translate	v.	10	The Oxford 3000 by CEFR level
B1	translation	n.	10	The Oxford 3000 by CEFR level
B1	transport	v.	10	The Oxford 3000 by CEFR level
B1	treat	v.	10	The Oxford 3000 by CEFR level
B1	treatment	n.	10	The Oxford 3000 by CEFR level
B1	trend	n.	10	The Oxford 3000 by CEFR level
B1	trick	n., v.	10	The Oxford 3000 by CEFR level
B1	truth	n.	10	The Oxford 3000 by CEFR level
B1	tube	n.	10	The Oxford 3000 by CEFR level
B1	type	v.	10	The Oxford 3000 by CEFR level
B1	typically	adv.	10	The Oxford 3000 by CEFR level
B1	tyre	n.	10	The Oxford 3000 by CEFR level
B1	ugly	adj.	10	The Oxford 3000 by CEFR level
B1	unable	adj.	10	The Oxford 3000 by CEFR level
B1	uncomfortable	adj.	10	The Oxford 3000 by CEFR level
B1	underwear	n.	10	The Oxford 3000 by CEFR level
B1	unemployed	adj.	10	The Oxford 3000 by CEFR level
B1	unemployment	n.	10	The Oxford 3000 by CEFR level
B1	unfair	adj.	10	The Oxford 3000 by CEFR level
B1	union	n.	10	The Oxford 3000 by CEFR level
B1	unless	conj.	10	The Oxford 3000 by CEFR level
B1	unlike	prep.	10	The Oxford 3000 by CEFR level
B1	unlikely	adj.	10	The Oxford 3000 by CEFR level
B1	unnecessary	adj.	10	The Oxford 3000 by CEFR level
B1	unpleasant	adj.	10	The Oxford 3000 by CEFR level
B1	update	v., n.	10	The Oxford 3000 by CEFR level
B1	upon	prep.	10	The Oxford 3000 by CEFR level
B1	upset	adj., v.	10	The Oxford 3000 by CEFR level
B1	used1	adj.	10	The Oxford 3000 by CEFR level
B1	used2	adj.	10	The Oxford 3000 by CEFR level
B1	valuable	adj.	10	The Oxford 3000 by CEFR level
B1	value	n.	10	The Oxford 3000 by CEFR level
B1	various	adj.	10	The Oxford 3000 by CEFR level
B1	version	n.	10	The Oxford 3000 by CEFR level
B1	victim	n.	10	The Oxford 3000 by CEFR level
B1	view	v.	10	The Oxford 3000 by CEFR level
B1	viewer	n.	10	The Oxford 3000 by CEFR level
B1	violent	adj.	10	The Oxford 3000 by CEFR level
B1	volunteer	n., v.	10	The Oxford 3000 by CEFR level
B1	vote	n., v.	10	The Oxford 3000 by CEFR level
B1	warm	v.	10	The Oxford 3000 by CEFR level
B1	warn	v.	10	The Oxford 3000 by CEFR level
B1	warning	n.	10	The Oxford 3000 by CEFR level
B1	waste	n., v., adj.	10	The Oxford 3000 by CEFR level
B1	water	v.	10	The Oxford 3000 by CEFR level
B1	wave	v.	10	The Oxford 3000 by CEFR level
B1	weapon	n.	10	The Oxford 3000 by CEFR level
B1	weigh	v.	10	The Oxford 3000 by CEFR level
B1	western	adj.	10	The Oxford 3000 by CEFR level
B1	whatever det./pron. whenever	conj.	10	The Oxford 3000 by CEFR level
B1	whether	conj.	10	The Oxford 3000 by CEFR level
B1	while	n.	10	The Oxford 3000 by CEFR level
B1	whole	n.	10	The Oxford 3000 by CEFR level
B1	will	n.	10	The Oxford 3000 by CEFR level
B1	win	n.	10	The Oxford 3000 by CEFR level
B1	wing	n.	10	The Oxford 3000 by CEFR level
B1	within	prep.	10	The Oxford 3000 by CEFR level
B1	wonder	v., n.	10	The Oxford 3000 by CEFR level
B1	wool	n.	10	The Oxford 3000 by CEFR level
B1	worldwide	adj., adv.	10	The Oxford 3000 by CEFR level
B1	worry	n.	10	The Oxford 3000 by CEFR level
B1	worse	adv.	10	The Oxford 3000 by CEFR level
B1	worst	adv.	10	The Oxford 3000 by CEFR level
B1	worth	adj.	10	The Oxford 3000 by CEFR level
B1	written	adj.	10	The Oxford 3000 by CEFR level
B1	wrong	adv.	10	The Oxford 3000 by CEFR level
B1	yard	n.	10	The Oxford 3000 by CEFR level
B1	young	n.	10	The Oxford 3000 by CEFR level
B1	youth	n.	10	The Oxford 3000 by CEFR level
B1	angle	n.	10	The Oxford 3000 by CEFR level
B1	anniversary	n.	10	The Oxford 3000 by CEFR level
B1	annual	adj.	10	The Oxford 3000 by CEFR level
B1	anxious	adj.	10	The Oxford 3000 by CEFR level
B1	apparent	adj.	10	The Oxford 3000 by CEFR level
B1	apparently	adv.	10	The Oxford 3000 by CEFR level
B1	appeal	n., v.	10	The Oxford 3000 by CEFR level
B1	approach	n., v.	10	The Oxford 3000 by CEFR level
B1	appropriate	adj.	10	The Oxford 3000 by CEFR level
B1	approval	n.	10	The Oxford 3000 by CEFR level
B1	approve	v.	10	The Oxford 3000 by CEFR level
B1	arise	v.	10	The Oxford 3000 by CEFR level
B1	armed	adj.	10	The Oxford 3000 by CEFR level
B1	arms	n.	10	The Oxford 3000 by CEFR level
B1	artificial	adj.	10	The Oxford 3000 by CEFR level
B1	artistic	adj.	10	The Oxford 3000 by CEFR level
B1	ashamed	adj.	10	The Oxford 3000 by CEFR level
B1	aspect	n.	10	The Oxford 3000 by CEFR level
B1	assess	v.	10	The Oxford 3000 by CEFR level
B1	assessment	n.	10	The Oxford 3000 by CEFR level
B1	associate	v.	10	The Oxford 3000 by CEFR level
B1	associated	adj.	10	The Oxford 3000 by CEFR level
B1	association	n.	10	The Oxford 3000 by CEFR level
B1	assume	v.	10	The Oxford 3000 by CEFR level
B1	attempt	n., v.	10	The Oxford 3000 by CEFR level
B1	back	v.	10	The Oxford 3000 by CEFR level
B1	bacteria	n.	10	The Oxford 3000 by CEFR level
B1	bar	v.	10	The Oxford 3000 by CEFR level
B1	barrier	n.	10	The Oxford 3000 by CEFR level
B1	basically	adv.	10	The Oxford 3000 by CEFR level
B1	battle	v.	10	The Oxford 3000 by CEFR level
B1	bear (deal with)	v.	10	The Oxford 3000 by CEFR level
B1	beat	n.	10	The Oxford 3000 by CEFR level
B1	beg	v.	10	The Oxford 3000 by CEFR level
B1	being	n.	10	The Oxford 3000 by CEFR level
B1	bent	adj.	10	The Oxford 3000 by CEFR level
B1	bet	v., n.	10	The Oxford 3000 by CEFR level
B1	beyond	prep., adv.	10	The Oxford 3000 by CEFR level
B1	bill	v.	10	The Oxford 3000 by CEFR level
B1	bitter	adj.	10	The Oxford 3000 by CEFR level
B1	blame	v., n.	10	The Oxford 3000 by CEFR level
B1	blind	adj.	10	The Oxford 3000 by CEFR level
B1	bond	n.	10	The Oxford 3000 by CEFR level
B1	border	v.	10	The Oxford 3000 by CEFR level
B1	breast	n.	10	The Oxford 3000 by CEFR level
B1	brief	adj.	10	The Oxford 3000 by CEFR level
B1	broad	adj.	10	The Oxford 3000 by CEFR level
B1	broadcast	v., n.	10	The Oxford 3000 by CEFR level
B1	budget	n.	10	The Oxford 3000 by CEFR level
B1	bullet	n.	10	The Oxford 3000 by CEFR level
B1	bunch	n.	10	The Oxford 3000 by CEFR level
B1	burn	n.	10	The Oxford 3000 by CEFR level
B1	bush	n.	10	The Oxford 3000 by CEFR level
B1	but	prep.	10	The Oxford 3000 by CEFR level
B1	cable	n.	10	The Oxford 3000 by CEFR level
B1	calculate	v.	10	The Oxford 3000 by CEFR level
B1	cancel	v.	10	The Oxford 3000 by CEFR level
B1	cancer	n.	10	The Oxford 3000 by CEFR level
B1	capable	adj.	10	The Oxford 3000 by CEFR level
B1	capacity	n.	10	The Oxford 3000 by CEFR level
B1	capture	v., n.	10	The Oxford 3000 by CEFR level
B1	cast	n., v.	10	The Oxford 3000 by CEFR level
B1	catch	n.	10	The Oxford 3000 by CEFR level
B1	cell	n.	10	The Oxford 3000 by CEFR level
B1	chain	v.	10	The Oxford 3000 by CEFR level
B1	chair	v.	10	The Oxford 3000 by CEFR level
B1	chairman	n.	10	The Oxford 3000 by CEFR level
B1	challenge	v.	10	The Oxford 3000 by CEFR level
B1	characteristic	n., adj.	10	The Oxford 3000 by CEFR level
B1	chart	v.	10	The Oxford 3000 by CEFR level
B1	chief	adj., n.	10	The Oxford 3000 by CEFR level
B1	circumstance	n.	10	The Oxford 3000 by CEFR level
B1	cite	v.	10	The Oxford 3000 by CEFR level
B1	citizen	n.	10	The Oxford 3000 by CEFR level
B1	civil	adj.	10	The Oxford 3000 by CEFR level
B1	classic	adj., n.	10	The Oxford 3000 by CEFR level
B1	close1	n.	10	The Oxford 3000 by CEFR level
B1	closely	adv.	10	The Oxford 3000 by CEFR level
B1	collapse	v., n.	10	The Oxford 3000 by CEFR level
B1	combination	n.	10	The Oxford 3000 by CEFR level
B1	comfort	n., v.	10	The Oxford 3000 by CEFR level
B1	command	n., v.	10	The Oxford 3000 by CEFR level
B1	commission	n., v.	10	The Oxford 3000 by CEFR level
B1	commitment	n.	10	The Oxford 3000 by CEFR level
B1	committee	n.	10	The Oxford 3000 by CEFR level
B1	commonly	adv.	10	The Oxford 3000 by CEFR level
B1	complex	n.	10	The Oxford 3000 by CEFR level
B1	complicated	adj.	10	The Oxford 3000 by CEFR level
B1	component	n.	10	The Oxford 3000 by CEFR level
B1	concentration	n.	10	The Oxford 3000 by CEFR level
B1	concept	n.	10	The Oxford 3000 by CEFR level
B1	concern	n., v.	10	The Oxford 3000 by CEFR level
B1	concerned	adj.	10	The Oxford 3000 by CEFR level
B1	conduct	v., n.	10	The Oxford 3000 by CEFR level
B1	confidence	n.	10	The Oxford 3000 by CEFR level
B1	conflict	n., v.	10	The Oxford 3000 by CEFR level
B1	confusing	adj.	10	The Oxford 3000 by CEFR level
B1	conscious	adj.	10	The Oxford 3000 by CEFR level
B1	conservative	adj., n.	10	The Oxford 3000 by CEFR level
B1	consideration	n.	10	The Oxford 3000 by CEFR level
B1	consistent	adj.	10	The Oxford 3000 by CEFR level
B1	constant	adj.	10	The Oxford 3000 by CEFR level
B1	constantly	adv.	10	The Oxford 3000 by CEFR level
B1	construct	v.	10	The Oxford 3000 by CEFR level
B1	construction	n.	10	The Oxford 3000 by CEFR level
B1	contemporary	adj.	10	The Oxford 3000 by CEFR level
B1	contest	n., v.	10	The Oxford 3000 by CEFR level
B1	contract	n., v.	10	The Oxford 3000 by CEFR level
B1	contribute	v.	10	The Oxford 3000 by CEFR level
B1	contribution	n.	10	The Oxford 3000 by CEFR level
B1	convert	v.	10	The Oxford 3000 by CEFR level
B1	convinced	adj.	10	The Oxford 3000 by CEFR level
B1	core	n., adj.	10	The Oxford 3000 by CEFR level
B1	corporate	adj.	10	The Oxford 3000 by CEFR level
B1	council	n.	10	The Oxford 3000 by CEFR level
B1	county	n.	10	The Oxford 3000 by CEFR level
B1	courage	n.	10	The Oxford 3000 by CEFR level
B1	crash	n., v.	10	The Oxford 3000 by CEFR level
B1	creation	n.	10	The Oxford 3000 by CEFR level
B1	creature	n.	10	The Oxford 3000 by CEFR level
B1	credit	v.	10	The Oxford 3000 by CEFR level
B1	crew	n.	10	The Oxford 3000 by CEFR level
B1	crisis	n.	10	The Oxford 3000 by CEFR level
B1	criterion	n.	10	The Oxford 3000 by CEFR level
B1	critic	n.	10	The Oxford 3000 by CEFR level
B1	critical	adj.	10	The Oxford 3000 by CEFR level
B1	criticism	n.	10	The Oxford 3000 by CEFR level
B1	criticize	v.	10	The Oxford 3000 by CEFR level
